text,topic
Karachi knife attacks: All cases closed after no proofs were found,Crime
No apologies will pursue ‘high value’ target if need be: US,Crime
 4 constables shot dead,Crime
Britain’s EU referendum campaign resumes after MP murder,Crime
Karachi violence: death toll reaches 13,Crime
 Six Ukrainian soldiers killed in last 24 hours,Crime
 3 young brothers shot dead in south Thailand,Crime
Ex-Indian army officer kills six with iron rod,Crime
 7 including ANP activist cop shot dead in city,Crime
Egypt says church attack targeted national unity,Crime
Video: Students arrested over charges of anti-state activities,Crime
Two persons shot dead in Peshawar,Crime
 Gunmen kill 4 in Balochistan,Crime
 ATC acquits three more accused in Kasur child abuse case,Crime
 No CNG for suspected public service vehicles,Crime
Shehbaz visits surgical tower at Mayo Hospital,Crime
Karachi police arrest 3 dacoits including woman,Crime
Karachi police arrest 3 criminals; man killed in firing incident,Crime
Mardan student lynching: Security incharge of AWKU arrested,Crime
Soldier injured in Battal sector,Crime
 HONG KONG: A local resident breaks through police lines and attempts to reach the pro-democracy tent.,Crime
"Delhi Man Impersonates Air Force Commander To Get Tooth Treatment, Caught",Crime
Lahore police claim two dacoits amid encounter,Crime
Sri Lanka policeman defies president to testify at attack probe,Crime
Miscreants torch seven NATO containers in Balochistan,Crime
4 killed in US drone strike,Crime
Islamabad police fills water guns with hollandaise sauce in anticipation of TLP mob,Crime
Man with Rs3m head money arrested in Rajanpur,Crime
Israeli air raid kills two Palestinians in Gaza: medics,Crime
A high-profile neo-Nazi trial that focuses on ten mostly racially motivated murders by an underground far-right gang has started in Munich. Beate Zschaepe believed to be the last surviving member of the…,Crime
Police review capital’s security,Crime
Police constable gunned down in Swabi,Crime
No CNG for suspected public service vehicles,Crime
Police recover arms from football ground,Crime
 St. Louis: Crowds confront police near the scene in in south St. Louis where a man was fatally shot by an off-duty St. Louis police officer.,Crime
Two shot dead two injured in Quetta attacks,Crime
 India drops attempted suicide as a crime,Crime
 18 terrorists killed 7 hideouts destroyed by airstrikes in NWA,Crime
Police arrest four dacoits in Naushero Feroze,Crime
DCO against bathing in Canal extortion at cattle market,Crime
Mom attempts suicide after killing two teen daughters,Crime
Rights activist Khurram Zaki shot dead in Karachi,Crime
35 Egyptian police officers killed in militant ambush,Crime
Bill Cosby found guilty of sexual assault,Crime
Balochistan doctors extend strike following police torture,Crime
Nato kills 25 in Afghanistan airstrike,Crime
"On Camera, UP Man With Wife's Severed Head Arrested By Cops",Crime
 HRCP appalled by woman’s murder outside LHC,Crime
 ‘Terrorists killed in Peshawar operation belonged to TTP’,Crime
Eight including two cops fall prey to violence,Crime
Murder 3: Doesn’t go in for the kill,Crime
 Two new police stations notified for Islamabad,Crime
 At least 7 killed in al Shabaab attack at Somali military base,Crime
Indian minister says rapes are ‘accidental’,Crime
Rising cost of coal set to raise cement prices,Crime
Rise in sectarian violence upsets Nisar,Crime
Senate suspends proceedings to express solidarity with Ahmed Noorani,Crime
 Karachi police denies any target killing of cops on Monday,Crime
Getting married is not crime says Khan,Crime
Teenage girl raped on gun point – SAMAA VIDEO,Crime
 Residents of Lyari gather at a relief camp established at Napier police station to recieve relief goods,Crime
Two more suspects arrested for facilitating attack on Ahsan Iqbal,Crime
Man held for selling narcotics to students,Crime
 7 killed as suicide bomber targets police truck on Quetta’s Zarghoon Road,Crime
 Six held for killing Peace Committee Member,Crime
Mr. India sequel to be shot in 3D,Crime
 Scottish rider Lyon killed in Isle of Man TT crash,Crime
UN condemns Syria bomb attacks after 55 killed,Crime
Banned outfit may attack foreign nationals!,Crime
Election candidate assassinated polls delayed in Jhal Magsi,Crime
SHC takes notice of Hindu teen’s gang rape in Darro,Crime
Arrested professor turns out to be uncle of man who attacked Khawaja Izharul Hassan,Crime
Two Bhatta men arrested in Karachi,Crime
 Spanish court drops rape probe against Saudi prince,Crime
Taseer murder case: IHC takes up Mumtaz Qadri’s appeal,Crime
Youth throws acid on three women in Faisalabad,Crime
UN condemns Islamic State's “horrific murder” of U.S. journalist,Crime
Cricket: Pakistan women to tour England in 2016,Crime
Court charges Achakzai in hit-and-run incident,Crime
Computer error killed student. Who is responsible?,Crime
Video: Girl from Peshawar wins silver medal in weightlifting,Crime
Police officer killed during raid in Karachi’s Malir 15,Crime
 Religious scholar gunned down in Quetta,Crime
French attack victims’ families sue judge,Crime
Shopkeepers beat up robber in Lahore,Crime
Lockerbie bomber comatose says his brother,Crime
Bhakkar roadside accident kills 12,Crime
Egyptian students design car that runs on air,Crime
Karachi violence leaves four more dead,Crime
 Eight killed 19 injured in suicide attack near Shia mosque in Baghdad,Crime
"Delhi Man Rapes, Tortures Woman For 7 Days; Used To Pour 'Hot Dal' On Her",Crime
Punjab governor demands PU restore sacked professor,Crime
 Egypt air strikes in Sinai kill 8 militants,Crime
 Four killed 15 injured in kot Sarwar,Crime
 Car bomb police station attacked in Somalia’s Beledweyne,Crime
Karzai calls on Afghan troops to clean up their act,Crime
Christchurch terrorist to face 50 murder charges: NZ police,Crime
 Armed assailants killed 4 police personnel in ambush,Crime
 17 killed in Nigerian church stampede,Crime
US accuses Libya separatists of oil theft,Crime
8 members of a family killed in Peshawar,Crime
 2 killed 3 injured in firing,Crime
Taliban attack Kabul guesthouse and British embassy car,Crime
 Death sentence in murder case,Crime
ISIS claims responsibility for deadly Afghan bombing,Crime
Wasan unaware of arrests in Imran Farooq case,Crime
Security forces don't have women children in custody: ISPR,Crime
Police arrest five accused recover explosives in Islamabad,Crime
UK Police to start interviewing witnesses in Altaf Hussain case,Crime
 Six enemy soldiers killed as Pakistan gives India taste of its own medicine,Crime
Pakistan rape victim attends US opera inspired by her story,Crime
Six injured as gas cylinder explodes,Crime
 Rangers to provide security to Karachi traffic police,Crime
China orders ‘urgent’ rail overhaul after crash,Crime
Canada’s Mounties allow women officers to wear hijab,Crime
17-year-old US national raped in India,Crime
KASUR: Minister of State for Information Broadcasting National Heritage and Literary History Marriyum Aurangzeb in a tweet on Wednesday condemned the rape and murder of a 7-year-old girl named Zainab in Kasur and…,Crime
 Saudi shares slump amid crisis over Khashoggi killing,Crime
Senior Al Qaeda militant Seif al-Adel arrested in Cairo airport,Crime
Indian vice air chief accidentally shoots himself,Crime
Father shot dead son injured in Sargodha firing,Crime
Trials to select womens cricket team from Nov 21,Crime
Shots fired at SC judge’s Lahore residence,Crime
NATO drone strike kills 7 Daesh terrorists in eastern Afghanistan,Crime
Two children die in Nowshera fire,Crime
Dark Knight shooter called himself ‘The Joker’,Crime
Key plotter of Mumbai Attacks arrested: Indian police,Crime
18 killed in Baghdad blasts,Crime
Man killed as NATO vehicle attacked,Crime
3 gun downed during in Charsadda robbery,Crime
‘Our lives were worth Rs 8 bullet’,Crime
Islamabad Police arrest ISIS flag,Crime
Woman’s body bearing torture marks found in Quetta,Crime
UN refugee chief expresses 'deep shock' at Pakistan attack,Crime
Two men rape minor Hindu girl in TM Khan: police,Crime
PIA Peshawar suspect arrested,Crime
Zulfiqar Mirza throws a challenge: come arrest me,Crime
 Taliban kill 4 police rockets hit Kabul,Crime
Team Trump Targets Joe Biden Over Son Hunter Biden's Gun Crimes Conviction,Crime
 ATC sends Dr Asim on four-day police remand,Crime
Bomb attacks on north Iraq police kill 27,Crime
Financial Fraud On The Rise Among Cybercrimes In Dk,Crime
5 including ANP activist gunned down in Karachi,Crime
Layyah sweets case solved; culprit arrested,Crime
Criminal dies in police custody in Karachi,Crime
Kasab trial begins with new lawyer,Crime
16-year-old arrested over minor girl’s alleged rape,Crime
Stage actor Sumbul Khan shot dead for resisting abduction bid in Mardan,Crime
Indian army makes candidates strip to stop cheating,Crime
Former Supreme Court Bar Association president Asma Jahangir has said although the establishment planned to murder her she will continue her mission to bring the facts to the forefront. Talking to the…,Crime
Lahore: 21 children teacher injured as fire erupts in private school,Crime
 12 ‘militants’ killed in Balochistan’s Awaran district,Crime
Miss France crowned Miss Universe,Crime
Think Before you act,Crime
Malala film tribute under works,Crime
Held raped for four days says Okara girl who escaped captors,Crime
Huawei’s chief financial officer arrested in Canada,Crime
Four Lyari goons killed; 2 killer nabbed from Orangi,Crime
Police establish cell to deal with gender-based crimes,Crime
Karachi terror attack,Crime
Transgender man gives birth to a healthy baby,Crime
Swedish model receives rape threats after posting image of hairy legs on Instagram,Crime
Courageous women,Crime
3 killed 32 hurt in Tounsa road mishap,Crime
Parachinar blast leaves 25 dead more than 50 wounded,Crime
Robbery at Karachi exchanger videotaped,Crime
 Three killed in separate incidents,Crime
 Last witness in Arshad Pappu Case killed in Karachi attack,Crime
Faisalabad girl allegedly raped by ‘friend’,Crime
"Angered By Love Marriage, Rajasthan Woman's Family Cut Her Husband's Nose",Crime
Surrender or be shot in face senior US soldier tells IS,Crime
Woman held for collecting extortion money in Karachi,Crime
As many as nine die 29 injured in road mishap in Gujar Khan,Crime
Police register cases against 12 individuals for attacking MEPCO team in Khanewal,Crime
 Larkana journalists stage demo against police officials,Crime
Lahore police covering up ‘encounter’,Crime
Deputy Director Intelligence killed in Peshawar,Crime
 Rangers arrest 18 including target killer extortionist,Crime
Rangers arrest 12 miscreants in Karachi raids,Crime
Van crashes into crowds in Barcelona multiple deaths: media,Crime
Police kill wanted suspect in D.G.Khan,Crime
Sikh community leader Charanjeet Singh’s killer caught in Peshawar,Crime
Bannu police arrest five terrorists,Crime
Two jailed for life over child abuse scandal,Crime
Thar police recover 14-year-old Hindu girl married to 55-year-old man,Crime
Timeline: Sarfraz Shah shooting case,Crime
90-year old mother-in-law suspected in murder,Crime
EU says Russian assault on Aleppo may be war crime,Crime
705 non-custom paid vehicles confiscated,Crime
CM takes notice of woman’s rape murder by Sindh Government Hospital doctor,Crime
 FIR of SHO murder case registered funeral held,Crime
New documentary featuring Pakistani Olympian Lianna Swan launched,Crime
Accused in explosive-laden vehicle case arrested,Crime
November becomes too heavy for Lahore,Crime
Two shot dead by dacoits in Karachi,Crime
French police officer guns down three before committing suicide,Crime
The curse of child labour,Crime
 20 killed as bus falls off cliff in central China,Crime
Hatred stirred by leaders blamed for rise in journalist murders: watchdog,Crime
 Indian army kills 7 suspected militants in Kashmir,Crime
Sindh Government files final appeal at Abdullah Shah Ghazi shrine for removal of Sindh IG,Crime
 70 police transferred from unit tied to Rio slum resident death,Crime
28 Ministers In Modi 3.0 Cabinet Face Criminal Cases: Report,Crime
Vivek Oberoi to tie the knot,Crime
 4 killed 3 injured in firing,Crime
Police official martyred robber killed in shootout,Crime
"Rajasthan Man Kills Bed-Ridden Father, Sits Next To Body For Hours: Cops",Crime
US singer Tim Lambesis arrested in murder plot against wife,Crime
48 miners feared dead in Balochistan,Crime
Robbers gun down father son upon resistance,Crime
LUMS official statement on harassment case,Crime
 Federal Police demand 46 crore,Crime
Explosion in Kabul causes some casualties: Police,Crime
 Police under NAP arrests 5297 since start of 2015,Crime
Kohistan video case: Another accused arrested,Crime
Pak women team’s squad announced for T20 WC,Crime
 2 police officers handcuffed on court order,Crime
 5 Ukraine  soldiers killed,Crime
Target killing: 50-year-old man gunned down in Karachi,Crime
IG Sindh Jamali sacked; AD Khawaja appointed new police chief,Crime
UN committee condemns ‘widespread practice of torture’ by police in Pakistan,Crime
Hart keen to restore City’s pride in derby,Crime
Raymond Davis set free after 'blood money' deal,Crime
 Seven militants killed in Khyber airstrikes,Crime
Man jailed for threatening Pakistan with attacks over Czech model’s arrest,Crime
Top Tunisian opposition leader shot dead,Crime
Video: Dacoit videotaped in Lahore,Crime
 Pak parents held guilty of murdering ‘westernised’ British daughter,Crime
Cut-piece fair Lahore,Crime
Man arrested at the Sialkot airport for smuggling crystal meth,Crime
UK imam jailed for sexually abusing 4 girls at Quran lessons,Crime
Six more killed in Karachi violence,Crime
Roadside blast hits police van in Bannu,Crime
Pulwama and India’s hegemonic designs,Crime
Chinese police kill Uighur man who ‘charged’ station queue with brick,Crime
Rocket hits Afghan wedding at least 15 killed,Crime
Pakistani journalists activists faced increasing hostility in 2015: HRW,Crime
Give businessmen warnings not dengue-compliance FIRs: LCCI,Crime
India using other countries’ soil to sabotage peace in Pakistan: FO,Crime
 Funeral prayers of 14 people killed in Mastung bus accident offered,Crime
Police explode suspicious object at London station launch terrorism inquiry,Crime
 Police bust 7 gangs arrested 22 outlaws,Crime
Police will provide complete security to schools: DIG,Crime
Four Taliban militants killed in Karachi shootout,Crime
Indonesian police kill six 'terrorists',Crime
Police assault the disabled in Quetta,Crime
Netherlands Australia hold Russia liable for downing MH17,Crime
Exclusive video: Nawaz Maryam being taken into custody at Lahore airport,Crime
CM visits police martyrs of Lahore blast,Crime
At least four dead as IED blast hits Jaffer Express in Mastung,Crime
Taliban kill two policemen in Hangu,Crime
Dallas shooter planned larger attacks: police,Crime
Sinead O’Connor reveals mental struggles after video,Crime
Terrifying final text messages of Bastille Day killer,Crime
Belgian zoo will shorten its rhinos’ horns,Crime
Bhukkar’s love couple murdered by bride’s brother,Crime
Sharp Rise In Cyber Crime In Mp This Yr,Crime
Shia cleric wife shot injured in Muzaffarabad,Crime
Second man arrested in Delhi child rape case,Crime
At least 1214 children were raped in Punjab in 2018,Crime
Seven including two policemen killed in Quetta firing,Crime
Quetta bomb blast leaves 4 dead at least 16 injured,Crime
Peshawar attack targets US,Crime
CCTV footage of shopkeeper killed for extortion,Crime
Palestinian factions call for ‘day of rage’ diplomats push on for peace,Crime
Brother of slain barrister thanks govt judiciary for murder robe,Crime
They say Adiala inmate wasn’t tortured,Crime
16 militants killed on Orakzai-Khyber border,Crime
US drone strike clashes kill 10 Qaeda fighters in Yemen,Crime
Sheikhupura fire claims two lives leaves one injured,Crime
Women Football Championship concludes,Crime
 2 cops killed over 15 suspects held in Balochistan,Crime
 Parents of 8 girls raped and murdered in Kasur appear before SC seeking justice,Crime
France opens murder inquiry into Arafat's 2004 death,Crime
Air India to reserve seats for women,Crime
Afghan national shot dead in Bannu,Crime
Private school security guard shot dead in Swat,Crime
CM reaches rape victim home for ‘crocodile condolence’,Crime
Dr Warren case: ATC awards death penalty to accused,Crime
Remote-controlled blast targeted SSP Awan’s convoy: Report,Crime
Miscreants injure police official,Crime
Haqqani commander ‘killed in Afghan strike’: NATO,Crime
France to deploy 60000 police for Euro 2016,Crime
Indian nursing assistant raped on bus in Bangalore,Crime
Two more die in LoC clashes as Pakistan India trade warnings,Crime
Pakistan helped lead US to Osama’s hideout: Clinton,Crime
PAT senior office-bearer arrested released,Crime
In pictures: AB de Villiers batting career,Crime
Woman declared kari fears for her life in Jacobabad,Crime
Woman gang raped in Hafizabad,Crime
Two mass graves found in Syria,Crime
Wounded robber dies in police custody,Crime
Moazzam says Anees ordered to 'cut mamoon's cake',Crime
Short circuit fire kills 5 in Garhi Shahu,Crime
ISIS leader Baghdadi’s deputy sentenced to death on terror charges,Crime
Suicide bomber kills Kandahar police chief,Crime
9-month-old baby girl kidnapped from NICH Karachi,Crime
‘LeT leader’ killed by police in IHK,Crime
Smuggling away a diplomat,Crime
Right to life,Crime
"Fake Notes Worth Rs 30.92 Crore Seized In Bengaluru, 5 Arrested: Cops",Crime
Pak forces arrest 15 militants,Crime
China road accident kills 18,Crime
Thousands sign petition to stop rape of low-caste Indian sisters,Crime
Immunity for Davis challenged in SC,Crime
Samawiya dares Chaudhry Nisar,Crime
 Gunmen kill 12 passengers in Mastung,Crime
Indian man brutally thrashes son; video goes viral,Crime
"Pune Teen Dies After Air Compressor Hose Inserted Into Rectum For ""Fun""",Crime
Court extends interim bail of Abid Boxer seeks records from police,Crime
Bank looted,Crime
Israel to withhold bodies of Palestinian militants,Crime
Karachi unrest: 17 dead in firing on buses in Orangi Banaras,Crime
Singapore police hunt bank ‘note’ robber,Crime
Outages fuel violence in Fsd,Crime
"Man Pours Kerosene On Wife, Burns Her Alive In Delhi's Rohini: Police",Crime
285 suspects arrested in countrywide operations,Crime
Malik Saudi ambassador discuss post-Davis release scenario,Crime
Many trapped in Bangladesh building as toll climbs to 187,Crime
Asma Rani murder: UAE police arrest main suspect Mujahidullah Afridi,Crime
 TTP chief spokesman named in police bus attack FIR,Crime
Hague faces suit over Pakistan drone strikes,Crime
 KARACHI: Firefighters struggling to extinguish fire as the angry mob set the truck ablaze that hit a bike and killed two persons near New Karachi area.,Crime
700 graduate from police training centre 384 for CPEC security,Crime
Jewelry lovers seek further drop in gold price,Crime
Three women shot down in Jhal Magsi,Crime
Woman among two hanged from tree for honour in Mian Channu,Crime
Police calm London but riots flare across UK,Crime
China condemns Chinese nationals’ ‘targeted killing’ urges for justice,Crime
Man run over by speeding car,Crime
France lays to rest priest slain by IS militants,Crime
Hania Aamir inspires celebrities to embrace their insecurities,Crime
Fire at bakery godown kills five in Lower Dir,Crime
 Girl kidnapped,Crime
Teenager allegedly gang raped in Lahore,Crime
 KARACHI: Large numbers of people are gathering at Traffic Police Office to get their Driving License.,Crime
Policeman shot dead in Peshawar firing,Crime
Saqib Boxer was killed after arrest; CJ should take notice of his murder: Qadir Patel,Crime
Maintenance of vehicle at PQA… a dream job,Crime
Security forces arrest six suspected militants recover weapons,Crime
Road accident leaves 4 dead in Shikarpur,Crime
Multan opens e-library for senior citizens women,Crime
Gang of kidnappers busted in Chaman,Crime
Sarfraz Shah murder case: Court snubs DIG for being late,Crime
Man kills wife,Crime
EXCLUSIVE VIDEO – Bank robbery,Crime
Afghan army soldier kills NATO service member,Crime
Laying flowers on APS monument fails to bring peace to parents,Crime
Malik condemns India's oppressive measures in IOK,Crime
Scores guilty in mass abuse of Indian 'untouchables',Crime
Doctors torture journalists in Ganga Ram hospital,Crime
 Naqeebullah killing case: Court sends DSP Qamar Ahmed on judicial remand,Crime
Muslim father forgives son’s killer ‘in spirit of Islam’ hugs him in court,Crime
Sudan says all 'normal' Bashir to return after AU summit,Crime
US police shoot dead Muslim student ‘high on magic mushrooms’,Crime
Working women at home,Crime
Jiyalas force their way into women enclosure,Crime
Man commits suicide after killing childhood friend in Faisalabad,Crime
Police find bodies of eight dead babies in German flat,Crime
11 more dead in Karachi killings,Crime
Three foreigners arrested from Abbotabad,Crime
Shia scholar among four killed in Karachi,Crime
Absence of burn units leads to rising death toll in Hazara,Crime
Another day another death in an ‘alleged’ encounter,Crime
Five facilitators of Bacha Khan University attack held: Bajwa,Crime
Two more run over by Nawaz’s convoy in Gujranwala,Crime
LAHORE:  Chief Justice of Pakistan (CJP) Justice Mian Saqib Nisar was informed by Punjab Inspector-General of Police (IGP) Arif Nawaz Khan on Saturday that the suspects involved in the murder of journalist Zeeshan…,Crime
‘Shield’ actor Michael Jace convicted of murdering wife,Crime
Death warrants for Shafqat Hussain issued,Crime
 Policemen providing security to polio team shot dead,Crime
Blast strikes north Syria town,Crime
 Nine killed in Nigerian gas plant blast: spokesman,Crime
 Three suspected militants killed in Khyber encounter,Crime
 At least 38 killed in fiery China road accident: Xinhua,Crime
SHC questions IGP CS over failure to enact rules for police,Crime
Pakistan produces 1.8m motorcycles 200000 vehicles annually: Dr Baig,Crime
Man shot dead outside court,Crime
After replacing coin toss with bat flip Big Bash rules all shots inside Pinky Aunty’s house as out,Crime
Riots threaten Britain's image ahead of Olympics,Crime
Police raids in Karachi lead to arrests of 21 suspects,Crime
Three more death row convicts hanged in Punjab,Crime
Woody Allen ‘sad’ for Harvey Weinstein over sexual assault allegations,Crime
 Rangers apprehended wanted criminal from Mirpurkhas,Crime
String of brutal rapes shocks India,Crime
Saudi prosecutor seeks death sentences as Khashoggi murder trial opens,Crime
 Bombings in Iraqi capital kill at least 32 people,Crime
As many as seven die in road mishap in Khairpur,Crime
 Gunmen kill 8 Afghan guards,Crime
British pop legend being investigated for rape of 14-year-old,Crime
Nokia imaging chief to quit,Crime
Blast near police mobile team on Bannu Link Road,Crime
Old enmity claims 3 lives,Crime
US paid close to $50000 per death in soldier’s shooting spree,Crime
Malik forms joint investigation team on Karachi killing,Crime
LHC takes action against prison torture,Crime
Love rage silence: Secret lives of Afghanistan’s female poets,Crime
 Japan police find 80 reptiles in one-room apartment,Crime
Police arrest suspect from Lal Shahbaz Qalandar shrine in Sehwan,Crime
Bangladesh upholds death sentence for six militants,Crime
Death toll in Bahawalpur accident mounts to 23,Crime
 400 shops burnt in ‘Sabzi Mandi’ fire,Crime
All police stations connected with IG office: IG Punjab,Crime
 Girl kidnapped gold cash stolen,Crime
Women network for marriages of terrorists disclosed,Crime
Zia’s death inquiry stopped by US: son,Crime
LHC won’t annul vote fraud probe,Crime
Police arrest dentist for wife’s murder,Crime
48 target killers arrested during operation in Karachi: Malik,Crime
Gunmen kill 9 foreign tourists and their Pakistani guide in Gilgit,Crime
Pakistan condemns violence against Muslims in India,Crime
Kajol-Shahrukh’s much awaited ‘Dilwale’ to release on December 18!,Crime
Man rapes minor neighbour tutor sexually assaults student,Crime
Balochistan lawyers on strike after murder of judge,Crime
‘Afghan-trained militant’ allegedly behind Diamer school attacks: police,Crime
Truth outs: Indian FM admits no Pakistani soldier or citizen died in Balakot airstrike,Crime
Entry of heavy vehicles banned from 6am to 11pm,Crime
Rangers free ex-ABAD chairman,Crime
NATO claims killing of Afghan linked to US helicopter crash,Crime
Eleven dead in Afghan suicide blast,Crime
Rangers kill gangster in encounter,Crime
"Teen Girl In Uttar Pradesh Held Hostage And Raped For 3 Days, Accused Arrested",Crime
Greater Noida Man Shoots Self To Allegedly Frame Loanee For Attack,Crime
 Erum Awan appointed as Sindh Police spokesperson,Crime
Police looking for the body of a boy kidnapped a few days ago from Lahore: police,Crime
India’s SC judge refuses to quit over harassment allegation,Crime
Islamic State ‘brand’ gains ground among Asian militants,Crime
 Four killed in city,Crime
Naqeebullah and Intezar: A tale of two murders,Crime
 3 killed several injured in Nankana road mishap,Crime
Three volunteers of Peace Lashkar killed in Khyber Agency,Crime
Man kills son for ‘wanting to go to school’,Crime
3 killed 40 injured in bus crash in Rajanpur,Crime
Two more fall prey to Karachi violence,Crime
Sohail’s first wife accuses him of harassment,Crime
Road accident claims three lives in Sargodha,Crime
Pakistan summons Indian envoy over fresh ceasefire violations,Crime
Child maid allegedly tortured in Faisalabad,Crime
Rights group raps impunity for Pakistan's spies,Crime
Minor boy killed in Pindi gunfight,Crime
Police CPLC recover infant abducted two days ago,Crime
 Afghan police chief survives car bomb attack,Crime
5 Europeans killed in Ethiopia attack,Crime
 Training of police personnel underway for security of polling stations,Crime
Waheeda Shah verdict delays,Crime
Trending: Ben Affleck And Matt Damon All Set To Reunite In Crime Thriller RIP,Crime
Attempts to maneuver polls unacceptable: HRCP,Crime
Man kills daughter in the name of ‘honour’,Crime
Police arrest suspect in Ahsan Sherpao’s murder,Crime
Balochistan MPs slam drone attacks high PIA fares,Crime
Two siblings prefer to die along with sick parents,Crime
Body of youth found in Peshawar,Crime
Killer of innocent boy arrested in Tando M.Khan,Crime
Fierce rains kill 12,Crime
Kasur police accused of partnering with robbers,Crime
Investigation into ISIL claim of Kabul hospital attack,Crime
 4 brothers shot dead in North Karachi,Crime
Three children die in mortar shell attack on house in Khyber Agency,Crime
 Police arrests 28 criminals in raids,Crime
Renowned Scholar Maulana Abdul Ghani killed in road accident,Crime
 Beggar shot dead in Quetta,Crime
Bomb kills five NATO troops,Crime
Alleged torture: Another murder case filed against Rangers,Crime
Raddul Fasaad: Crackdown continues against militants,Crime
Texas man puts baby in fridge after leaving her in hot car: police,Crime
Indian soldier commits suicide,Crime
Baby girl killed in Karachi cracker blast,Crime
Death toll passes 160 as storms rip through US,Crime
Three cops gunned down in Faisalabad,Crime
Three girls die in Attock roof collapse,Crime
Need stressed on safe online spaces for female journalists,Crime
 Serial killer held in China for murdering 11 males,Crime
Punjab CM voices grief over horrific murder of kidnapped boy,Crime
Case registered against two Chinese nationals over ATM skimming fraud,Crime
Karachi: Six foreigners arrested for no registration,Crime
Apropos Karachi Apex Committee moot,Crime
SP gunned down in Quetta,Crime
Torture incidents on the rise in Okara,Crime
Body of suspected honour killing victim exhumed in Karachi’s Qasba Colony,Crime
 2 more arrested over London soldier murder,Crime
12 militants killed in Kurram clash,Crime
 US drone strike kills four suspected militants in Afghanistan,Crime
 Lectures for police officers on cases of target killings,Crime
Vietnamese Tycoon On Trial For $146 Million Fraud In Corruption Crackdown,Crime
Norway pledges $1.1m to support police prosecution depts in Punjab,Crime
Traffic police impounds 6612 motorcycles,Crime
 ISLAMABAD: Participants holding placards during candlelight vigil in front of National Press Club to pay rich tribute to the journalists who killed in the line of duty organised by PFUJ on the occasion of International Journalists Martyrs Day.,Crime
Man killed 2 hurt in Quetta firing incidents,Crime
China says 13 attackers killed in Xinjiang assault,Crime
Three ‘killers’ among 26 arrested,Crime
"Woman Tortures Husband With Cigarette Burns, Arrested: UP Cops",Crime
India court sentences six to life in prison in rape of Swiss woman,Crime
Punjab govt confirms arrest of IS militants in Sialkot,Crime
Over 40 Somali refugees killed,Crime
Pakistan takes on Bangladesh women cricket team today,Crime
‘TTP has formed new extortion network in Karachi’,Crime
980 posts vacant in ICT police,Crime
Saudi prince Alwaleed says women must drive,Crime
Pakistan hangs nine as death row convict’s brother tells of torture,Crime
JK Rowling points out how wrong this tweet on sexual assault is,Crime
Target killer arrested,Crime
11-month-old raped for two hours in Delhi,Crime
‘Maula Jutt force’ prepared to cope with harassers,Crime
Abuse in childhood may cause schizophrenia,Crime
 Bomb blast on UN bus kills at least six in Somalia: police,Crime
Militant and wife staged attack on DI Khan police,Crime
 Court rejects Police stance on releasing Dr Asim rejected orders trial in ATC,Crime
U.N. rights boss urges abortion right upheld in Zika outbreak,Crime
Austrian bus driver returns half a million dollars found in bag,Crime
 Iran claims it shot down US ScanEagle drones in the past,Crime
Palestinian fisherman killed by Israeli fire,Crime
Bangladesh women cricketers ‘comfortable’ in Pakistan,Crime
Lahore police say Khara Sach host Lucman ‘has lied’,Crime
"Girl, 11, Choked To Death During Fight With Neighbour In UP: Cops",Crime
Four injured in shooting at Muslim cemetery in Canada,Crime
Jamal Khashoggi’s son leaves Saudi Arabia,Crime
Afghan police tell foreigners in Kabul to stay in or hire guards,Crime
District Election Commissioner shot dead,Crime
 At least 19 Ukraine troops killed in 24 hours: official,Crime
China tells ‘aunties’ to dance away from cemeteries,Crime
Violence claims three lives,Crime
Lakki Marwat: 4 killed 22 injured in suicide attack on police station,Crime
Worries rise anew that US could revive torture,Crime
VIDEO: Teacher violently thrashes child with steel scale in tuition centre,Crime
Rangers eliminate five terrorists in DG Khan,Crime
Tribal elder shot dead in Orakzai,Crime
Car bomb in Afghan capital at least 35 wounds 40: official sources,Crime
Militancy threatens Pakistan growth: IMF,Crime
Two Kashmiri youth martyred in IOK gun battle,Crime
Mother daughter tortured house set on fire over property issue,Crime
Four ASWJ activists gunned down in Karachi,Crime
Two Hazara people gunned down in Quetta,Crime
Decomposed Body Of Woman Recovered From Delhi Home,Crime
Police team rewarded on safe recovery of abducted girl,Crime
 ATC gives police remand of Sikandar Jatoi,Crime
Muslim cleric associate shot dead on New York street after prayer,Crime
An Indonesian woman was beheaded by the sword on Saturday after being convicted of murdering a Saudi woman the interior ministry said. The woman named Roiaiti Beth Sabotti Sarona according to a…,Crime
Women step forward to support Ali Zafar amid harassment claims,Crime
Security official three militants killed in Ladha attack,Crime
 ATC grants judicial remand of suspect in Baldia Town factory fire case,Crime
Italian firemen ‘started fires to receive bonuses’,Crime
 Remand extended in double murder case,Crime
Karachi: Lyari house fire kills three children,Crime
India top court bans all liquor shops along highways,Crime
Shahbaz lauds skills of the counter-terrorism force,Crime
 LEAs nab a key suspect in Karachi airport attack,Crime
Karachi unrest: Woman shot down in Banaras,Crime
Police arrest man alleged of torturing transgenders for evading extortion,Crime
Housing Ministry seeks police help to recover its vehicle,Crime
WATCH: Four arrested over child rape,Crime
 Sanam Saeed defends Asma Aziz says leaked dance video doesn’t justify torture,Crime
"36 Days Review: SonyLivs Murder Mystery Starring Purab Kohli, Neha Sharma Is Overstretched and Predictable",Crime
