text,topic
Dollar a touch on the softer side ahead of European morning trade,Business and Finance
"Europe blesses Oracle-PeopleSoft union European antitrust regulators ruled Tuesday that Oracle can proceed with its hostile takeover bid for PeopleSoft, clearing the last regulatory hurdle in the protracted and sometimes tumultuous battle.",Business and Finance
"The Dollar Rallies Broadly  NEW YORK (Reuters) - The dollar rallied broadly on Monday  after a statement by the Group of Seven richest nations late  Friday brought no surprises, allowing some optimism about U.S.  economic prospects to bolster the currency.",Business and Finance
"Oil Fades Toward  #36;47, Awaits U.S. Data (Reuters) Reuters - Oil prices fell to seven-week lows\near  #36;47 a barrel on Wednesday as traders braced for another\increase in U.S. oil and gas inventories.",Business and Finance
"Before-the-Bell: Intel Shares Fall  NEW YORK (Reuters) - Shares of Intel Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=INTC.O target=/stocks/quickinfo/fullquote""&gt;INTC.O&lt;/A&gt; fell  more than 7 percent before the opening bell on Friday, a day  after the technology bellwether slashed its quarterly sales  outlook, and other technology stocks moved lower in tandem.",Business and Finance
"AIG settles charges, to pay \$126 million NEW YORK - American International Group Inc. said Wednesday that it has agreed to pay \$126 million to settle federal allegations that the insurance giant helped two customer companies commit accounting fraud.",Business and Finance
Rubber market expected to be range-bound this week,Business and Finance
"Tech, Oil and Frances to Rule Markets  NEW YORK (Reuters) - As if Intel's profit bomb didn't put  enough of a damper on the summer-ending long weekend, investors  returning next week after Labor Day will be wary of a market  offering as much pitfall as promise.",Business and Finance
"PeopleSoft #39;s Conway Glib About Oracle in Keynote SAN FRANCISCODuring his Connect keynote address at PeopleSoft Inc. #39;s user conference here on Tuesday, CEO Craig Conway pulled all the heartstringsincluding a round of applause for former PeopleSoft founder Dave Duffield, who was strategically ",Business and Finance
"Hungarian central bank cuts key interest rate by half percentage point (AFP) AFP - The Hungarian central bank cut its benchmark interest rate by 50 basis points from 11.5 percent to 11.0 percent, the bank said in a statement posted on its website.",Business and Finance
"Tokyo Stocks Open Up on Banks, Exporters  TOKYO (Reuters) - Tokyo's Nikkei average opened up 0.54  percent on Monday with banks and exporters leading the way as a  stronger finish on Wall Street and declining oil prices soothed  worries over the global economic outlook.",Business and Finance
"CalPERS chief tries for new seat on pension board Bee Staff Writer. Sean Harrigan, ousted from the board of the California Public Employees #39; Retirement System, is lobbying for a return to the powerful pension fund, but his campaign does ",Business and Finance
"Stocks Move Up Despite Election Jitters Despite its nervousness over the presidential election, Wall Street extended its rally Tuesday, pushing stocks higher as investors welcomed a drop in oil prices past the \$50 per barrel level.",Business and Finance
Oil Firms Say Iraqi Purchases Were Legal Two large American oil companies that received profitable vouchers to buy Iraqi oil under the United Nations' oil-for-food program said yesterday that the purchases complied with U.S. law.,Business and Finance
Adani group exploring investment in Sri Lanka#39;s renewable energy sector: Official,Business and Finance
"Opec Ups Quotas At Vienna Summit Opec has raised its output quotas in an attempt to bring oil prices below \$40 a barrel. The cartel of leading oil producers says it will pump another million barrels of crude a day, bringing total output to 27 million barrels a day.",Business and Finance
Colleges fear XP update will jam networks Microsoft Corp.'s decision to release a major upgrade for its flagship operating system in the same month that hundreds of thousands of students are reporting to college campuses across the nation is causing a major headache for some universities.,Business and Finance
"Charlotte ranks 19th in traffic congestion Local commuters waited an average of 45 hours in traffic in 2002, making Charlotte the 19th-most congested city in the nation, according to a study by the Texas Transportation Institute.",Business and Finance
"JPMorgan to absorb 4,000 IBM workers NEW YORK -- JPMorgan Chase  amp; Co. plans to undo a technology outsourcing deal with International Business Machines Corp., taking back about 4,000 employees and contractors from the computer giant.",Business and Finance
"DaimlerChrysler operating profit increases to \$1.7 billion in Q3 Total revenues increased by 2 to \$43.3 billion, despite the appreciation of the Euro against the US dollar, mainly due to higher unit sales.",Business and Finance
"US Stocks Lower After Jobless Claims Rise  NEW YORK (Reuters) - U.S. stocks opened lower on Thursday,  with investors taking a breather after Wednesday's rally amid  lackluster monthly sales figures from retailers and  higher-than-expected jobless claims.",Business and Finance
"WordsWorth Books' final chapter is Saturday WordsWorth Books, a fixture in Harvard Square for nearly three decades, will be closing its doors Saturday after its owners failed to find an investor to help them refinance their bankrupt company.",Business and Finance
"From Baidu in China to Yahoo in America, Search Engine Sales Soar Yesterday, China #39;s #1 search giant, Baidu reported a quadrupling of sales. And on Tuesday, Yahoo! announced that their profits have tripled thanks to online advertising.",Business and Finance
"LinuxWorld to visit Hub for 1st time LinuxWorld Conference  amp; Expo will come to Boston for the first time in February, underscoring the area's standing as a hub for the open-source software being adopted by thousands of businesses.",Business and Finance
"Adobe Profit Up, Shares Fall on Outlook  SAN FRANCISCO (Reuters) - Software maker Adobe Systems  Inc.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ADBE.O target=/stocks/quickinfo/fullquote""&gt;ADBE.O&lt;/A&gt; on Thursday posted a quarterly profit that rose  more than one-third from a year ago, but shares fell 3 percent  after the maker of Photoshop and Acrobat software did not raise  forecasts for fiscal 2005.",Business and Finance
"Wall Street Slogs Though Tepid, Short Session NEW YORK , Nov. 26 -- Stocks finished mixed Friday in a shortened session. The major indicators ended the week higher as investors looked forward to the results of the first weekend of holiday shopping and a jobs report next week.",Business and Finance
"UK oil balance moves into deficit The UK's oil trade balance sank into the red for the first time in 13 years in September, official figures show.",Business and Finance
America West confirms interest in ATA Airlines Tempe -based America West Airlines confirmed its interest in acquiring ATA Airlines on Tuesday after ATA announced it has filed for bankruptcy protection and has agreed to sell some of its assets to AirTran Airways for \$87.,Business and Finance
"Cingular works to certify Audiovox smart phone for its network Cingular Wireless LLC is testing Audiovox #39;s Windows Mobile smart phone for use on its network, a move indicative of the complications surrounding the carrier #39;s combination with AT amp;T Wireless Services Inc.",Business and Finance
"Best Buy ahead 21 in spite of  #39;modest growth #39; Best Buy beat analyst estimates with a 21 per cent rise in quarterly profit, sending its shares 5 per cent higher yesterday. The number one US consumer electronics retailer said ",Business and Finance
"EPA Cuts Pollution Levels With Refinery Settlements Despite its continuing difficulties forcing power plants to reduce their toxic emissions, the Environmental Protection Agency has enjoyed unusual success in bringing ",Business and Finance
Rare Day of Joy for Ciena Faithful Disappointment is the usual sentiment for Ciena shareholders -- except for yesterday.,Business and Finance
Apple Computer Rises After Net More Than Doubles on IPod Sales Apple Computer Inc. shares rose as much as 6.5 percent after the company said fourth-quarter net income more than doubled on surging demand for iPods and forecast profit and sales this quarter that will beat analysts #39; estimates.,Business and Finance
"Permira links with Apollo to join Toys  #39;R #39; Us auction Permira, the private equity firm that owns New Look, has moved to increase its exposure to the retail sector by bidding for Toys  #39;R #39; Us, the struggling toy chain.",Business and Finance
More Data Sought on Drug for Sex Drive An advisory panel said that the first drug to enhance the sex drive of women should not be approved because of a lack of information about its long-term safety.,Business and Finance
"For Mutual Funds, First the Slap. Now Comes the Pinch. oxes of documents, many bearing the names of well-known mutual fund companies, line the halls of Eliot Spitzer #39;s offices in downtown Manhattan.",Business and Finance
"Coke CEO reduces earnings forecasts NEW YORK - In a nod to Wall Streets frustrations with his companys repeated failure to meet earnings expectations, Coca-Cola CEO Neville Isdell on Thursday cut Cokes long-term forecasts while announcing a big boost in annual marketing dollars.",Business and Finance
"Falconbridge Profit Rises Eightfold on Nickel Prices (Update1) Falconbridge Ltd., the world #39;s third- biggest nickel producer, said third-quarter earnings rose more than eightfold as base-metal prices jumped.",Business and Finance
"US airlines take action on finances United Airlines and Delta Air Lines both took further steps to tackle the US aviation industry #39;s crippling financial crisis, despite the normally quiet Thanksgiving holiday period.",Business and Finance
"EU Charges Four Countries Favor Intel  BRUSSELS (Reuters) - France, the Netherlands, Finland and  Sweden are violating European Union law by favoring chips made  by Intel over rival AMD when they buy computers, the European  Commission said in formal charges filed on Wednesday.",Business and Finance
"USDA confirms Asian soybean rust in US USDA #39;s Animal Plant Health Inspection Service (APHIS) this morning announced it has confirmed a detection of soybean rust from two test plots at Louisiana State University near Baton Rouge, Louisiana.",Business and Finance
"No more free tolls on turnpike, as strike continues HIGHSPIRE, Pa. When toll collectors went on strike on the day before Thanksgiving, drivers on the Pennsylvania Turnpike were allowed to go through the toll booths without paying -- at least, for one day.",Business and Finance
Snow: U.S. Backs Sweeping Debt Relief  WASHINGTON (Reuters) - U.S. Treasury Secretary John Snow  repeated on Sunday the Bush administration would support  complete debt relief for the poorest countries and said details  of how to implement a plan could be worked out.,Business and Finance
Bristol-Myers Squibb profit slips 16 percent Bristol-Myers Squibb said its third-quarter profit dipped 16 percent from a year ago to 758 million dollars as the pharmaceutical giant boosted research in the face of expiring patents.,Business and Finance
SEC may act against Ex-Lucent CEO Lucent Technologies Inc. said Monday that three of its former employees have been notified by the Securities and Exchange Commission that regulators are considering recommending civil action against them.,Business and Finance
"UPDATE 2-Fannie Mae estimates profit fell 9 percent US mortgage finance giant Fannie Mae (FNM.N: Quote, Profile, Research) on Monday estimated its third-quarter profit fell 9 percent, but delayed formally reporting ",Business and Finance
EU Probes Microsoft/Time Warner Venture (Reuters) Reuters - The European Commission on Wednesday\launched an in-depth investigation of plans by Microsoft Corp.\and Time Warner Inc. to acquire joint control of U.S.\ContentGuard Holdings Inc.,Business and Finance
"After Wait, Google Set for Market Debut NEW YORK (Reuters) - Shares of Google Inc. will make their Nasdaq stock market debut on Thursday, with some market participants expecting a steady start or slight rise after the company #39;s initial public offering priced far below original estimates. ",Business and Finance
"US vows to stick to dollar policy Sharp falls on the currency markets have not jolted Washington's commitment to a strong dollar, the Treasury says.",Business and Finance
SK Hynix more upbeat than rivals on rising memory-chip demand,Business and Finance
Oil fall greases Wall St rise A SHARP drop in oil prices helped US stocks post modest gains on Wall Street overnight. Investors who had sold stocks as oil prices climbed reversed course and started buying as the cost of crude declined.,Business and Finance
"STOCKS TO WATCH SAN FRANCISCO (CBS.MW) - Among the companies whose shares are likely to see active trading in Thursday #39;s session are IBM (IBM: news, chart, profile) and American International Group (AIG: news, chart, profile).",Business and Finance
"Fannie Mae Executives Defend Decisions Fannie Mae executives defended themselves on Wednesday against government allegations they manipulated accounting to hide earnings swings, saying they and their auditors believed they were properly applying complex standards that ",Business and Finance
"Halliburton planning to restructure troubled KBR unit, may look to sell it HOUSTON -- Halliburton Co. said yesterday that it is restructuring its troubled engineering and construction subsidiary, KBR, and would consider selling or spinning it off should the division's stock performance fail to improve once asbestos litigation is resolved.",Business and Finance
"Sony and Samsung to Cross-License Patents Sony Corp. (6758.T: Quote, Profile, Research) and Samsung Electronics (005930.KS: Quote, Profile, Research) said on Tuesday they had agreed to share patents on basic technology to speed up ",Business and Finance
"American Financial Unit Receives Subpoena  NEW YORK (Reuters) - American Financial Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AFG.N target=/stocks/quickinfo/fullquote""&gt;AFG.N&lt;/A&gt;  said on Monday its property and casualty insurance unit  received a subpoena from New York Attorney General Eliot  Spitzer's office concerning legal malpractice insurance.",Business and Finance
"German joblessness rises again in August (AFP) AFP - The number of people looking for work in Germany rose in August, as the modest economic recovery was not enough to create any new jobs in the eurozone's biggest economy, official data showed.",Business and Finance
"A Gusher Of Cash For Domestic Drilling While the rest of the country frets over surging energy prices, a small but growing group of businesses is fueling a boom of sorts in the US oil patch.",Business and Finance
"US Postal Service wants price hike NEW YORK - The US Postal Service is set to ask early next year for a rise in postage stamp prices of at least 10 percent, the Wall Street Journal reported on Wednesday.",Business and Finance
"Handset sales give LGE record profit LG Electronics Inc., Korea #39;s second-largest electronics-maker, yesterday reported a 36 percent increase in its third-quarter profits, beating analyst forecasts thanks to a jump in its mobile phone handset sales.",Business and Finance
Eyeing a Discount on Hastings The multimedia entertainment retailer doubles earnings despite poor book sales and video rentals.,Business and Finance
"Deutsche Bank Checked China Aviation Finances Before Share Sale Deutsche Bank AG said it questioned China Aviation Oil (Singapore) Corp. about its finances before arranging aS\$196 million (\$119 million) share sale in October, a month before company ",Business and Finance
NY Heads for Flat Start; Oil Supportive  LONDON (Reuters) - Wall Street was headed for a flat start  on Friday as the slowing earnings season and tamer crude oil  prices allow investors to turn their attention to economic  growth figures for the third quarter.,Business and Finance
Grocery chain Tesco suffers two-day outage following hack - Engadget,Business and Finance
"National Foods Says Shares Worth as Much as A\$6.65 (Update2) National Foods Ltd., Australia #39;s biggest fresh milk producer, said its shares are worth as much as 22 percent more than Fonterra Cooperative Group Ltd.",Business and Finance
"Iraq to get \$436m emergency loan The International Monetary Fund (IMF) has approved an emergency loan of \$436m (232m) to Iraq, the first from an international organisation.",Business and Finance
"Airbus shareholders OK A350 Airbus has received approval from its shareholders, EADS and BAE Systems to begin making firm commercial offers to launch customers for two new members of its wide-body Family.",Business and Finance
"US Airways Files for Bankruptcy Protection; 2nd Time in 2 Years S Airways filed for Chapter 11 protection this afternoon, its second round in bankruptcy in two years, after workers refused the airline #39;s push for \$800 million in wage and benefit cuts so that it could lower its costs.",Business and Finance
"Yukos  #39;pays most of 2000 taxes #39; Yukos has paid three-quarters of its total tax debt of \$3.4bn (1.91bn; 99bn roubles) for 2000, the Interfax news agency has reported.",Business and Finance
"MGM Gives Blow-By-Blow Report of Sale Process In a filing that could dispel rumors that the recent auction for Metro-Goldwyn-Mayer Inc. was not competitive, the studio said winning bidder Sony Corp.",Business and Finance
"US-based Stanley Works buying two security companies Stanley Works has agreed to buy Security Group Inc., a maker of locks and access systems, and said it completed the acquisition of Cal-Dor Specialties Inc.",Business and Finance
"Cell phones in the air: Convenience or curse? Just when air travel seems to have become our national gripe, along comes a possibility to make us appreciate flight as we now know it: A cabin full of people talking, loudly and simultaneously, on their cell phones.",Business and Finance
"Wrigley to Buy Kraft Life Savers, Altoids Wm Wrigley Jr Co (WWY.N: Quote, Profile, Research) is buying the Life Savers and Altoids candy and mint businesses from Kraft Foods Inc.",Business and Finance
"Martha Stewart Asks Judge Jail Me Now  NEW YORK (Reuters) - Lifestyle guru Martha Stewart said on  Wednesday she wants to serve her prison sentence for lying over  a suspicious stock sale as soon as possible so she can put her  ""nightmare"" behind her.",Business and Finance
"Inflation shows surprise fall The inflation rate unexpectedly fell further below its 2.0 percent government-set target in August as clothing and footwear retailers raised prices by less than a year ago, official data shows.",Business and Finance
"UPDATE 1-Australia commits to net zero by 2050 target, but won't legislate goal",Business and Finance
"N.Y. AG sues insurance broker  ALBANY, N.Y. -- A California-based company that brokers life, accident, and disability policies for leading US companies pocketed millions of dollars a year in hidden payments from insurers and from charges on clients' unsuspecting workers, New York Attorney General Eliot Spitzer charged yesterday.",Business and Finance
"Is It Still Called a Venture Fund When You Use Your Own Money? Halsey M. Minor, the former CNET guru, is now running his own, very private, investment fund.",Business and Finance
The Fool's Look Ahead The holiday leaves us a short trading week as a present. Let's unwrap it to see what's in store for us.,Business and Finance
"EDS Might Miss Results Filing Deadline Electronic Data Systems Corp. (EDS.N: Quote, Profile, Research) , a technology services provider under government investigation, on Wednesday said it might miss its deadline to file third ",Business and Finance
"Attendants vote to authorize strike Flight attendants at US Airways Monday voted to strike if the carrier throws out a labor contract in order to secure \$150 million in job, wage and benefit reductions.",Business and Finance
"Bill Gates to Upgrade Fun In a revelation that should give late-night comedians two or three days #39; worth of snark fodder, the headlines this morning startled us with the news that the world #39;s ",Business and Finance
Vioxx Populi? The molecular structure of Vioxx. The drug approval process for drugs like Vioxx in Canada is largely controlled by the pharmaceutical companies that develop them.,Business and Finance
Here Is The Hyundai i20 N Line’s Variant-Wise Feature List,Business and Finance
"KarstadtQuelle to sell 77 department stores, waive 2004, 2005 dividends (AFP) AFP - KarstadtQuelle, Europe's leading department store operator, said it planned to sell  quot;as quickly as possible quot; 77 of its 181 department stores around the country as part of a massive restructuring programme aimed at pulling it out of its current financial crisis.",Business and Finance
"EUROPE MARKETS LONDON (CBS.MW) -- European stocks nudged higher Thursday, boosted by investors applauding cost cutting initiatives at Dutch bank ABN Amro and overnight gains from US shares.",Business and Finance
"Oil Price Comes Close to \$50 but Then It Stages a Retreat il prices climbed nearer to \$50 a barrel yesterday before retreating, as traders reacted to reports on the conflict in Iraq, concerned that growing unrest might interrupt crude oil exports. ",Business and Finance
"U.S. Stocks Flat, Bonds Fall Ahead of Fed (Reuters) Reuters - U.S. stocks hovered around the\break-even mark, bonds fell and the dollar recovered a bit on\Tuesday just hours before the Federal Reserve was expected to\raise U.S. interest rates for the fifth time this year.",Business and Finance
Rich and Happy? No Guarantees Acquiring wealth is like a caffeine buzz: a fleeting high that leaves you wanting more.,Business and Finance
Lucent Says It May Get  #36;816M Tax Refund (AP) AP - Telecommunications gear maker Lucent Technologies Inc. may receive an  #36;816 million federal income tax refund related to its multibillion dollar losses at the height of the telecom industry slump.,Business and Finance
"U.S. Jobless Claims Drop Sharply  WASHINGTON (Reuters) - The number of Americans filing  initial claims for jobless pay fell by much more than expected  last week to 317,000 in the steepest decline in three years,  Labor Department data showed on Thursday.",Business and Finance
"Two-newspaper group retains union backing Union members from Seattle #39;s two feuding daily newspapers voted yesterday to retain their local #39;s association with a citizens #39; group that is seeking to thwart moves by The Seattle Times that could lead to a shutdown of its rival, the Seattle Post ",Business and Finance
"Jaguar to cut 1,100 jobs at plant in central England Luxury carmaker Jaguar said Friday it was stopping production at a factory in central England, resulting in a loss of 1,100 jobs, following poor sales in the key US market.",Business and Finance
"U.S. Stocks Set for Steady Open  NEW YORK (Reuters) - U.S. stocks looked set for little  change at the open on Friday as losses in previous sessions  were seen leveling off, but high oil prices and their possible  effect on corporate profits and consumer spending remain a  worry for investors.",Business and Finance
"Most D.C. Hotels Have Kept Union at Bay Three years ago, before the trendy Hotel Monaco in Washington's Penn Quarter filled its goldfish bowls and tucked in its high-thread-count sheets, managers went to a local human resources association to see what the unionized hotels in the area paid employees.",Business and Finance
"For long term, consider bonds over cash Q. I am 50 years old, employed at a good job, and have about \$2 million of investments, of which \$1.1 million is in cash equivalents. I have two kids, one of whom has \$150,000 in a Uniform Transfers to Minors account; the other has \$15,000. I am completely lost in terms of what to do. I have always been ...",Business and Finance
"EU Brexit Proposals for N. Ireland Not Enough, U.K.’s Frost Says",Business and Finance
"Malone #39;s side:  #39;We don #39;t have hostile intentions #39; Liberty Media CEO Robert Bennett did his part Tuesday to try to quash growing speculation that his company #39;s chairman, John Malone, is positioning himself to take a run at Rupert Murdoch #39;s News Corp.",Business and Finance
"Visteon shares fall 15 pct after outlook warning Shares of auto parts supplier Visteon Corp. (VC.N: Quote, Profile, Research) fell 15 percent to near a 10-month low on Friday after it warned that production cuts by major customer Ford Motor Co.",Business and Finance
"European Stocks Hit 10-Week Peak  LONDON (Reuters) - European shares hit a fresh 10-week high  on Friday as a positive report on Chinese steel demand boosted  ore producers such as Anglo-American, while French utility  Veolia rose after posting solid first-half earnings.",Business and Finance
"Spitzer Said to Pursue Record Labels - NYTimes New York state Attorney General Eliot Spitzer, who has confronted the financial services industry over its business practices, is now turning his attention on the record industry #39;s influence over the public airwaves, the New York ",Business and Finance
"Cablevision Posts Narrower Loss  NEW YORK (Reuters) - Cablevision Systems Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CVC.N target=/stocks/quickinfo/fullquote""&gt;CVC.N&lt;/A&gt; on  Tuesday posted a smaller third-quarter net loss as revenue rose  20 percent..",Business and Finance
"India gt; Net TV firm Orca, an Emblaze unit, wins India deal Orca Interactive, a unit of Israel #39;s Emblaze Ltd, has won a contract from Atlas Interactive India to provide software used in bringing digital television to broadband customers.",Business and Finance
"Nortel Says 3rd-Qtr Revenue Will Fall From 2nd Qtr (Update6) Nortel Networks Corp., North America #39;s largest telephone-equipment maker, said sales growth this year will lag that of competitors and predicted third- quarter revenue will fall from the second period #39;s \$2.",Business and Finance
"Former Viacom Chief Named to Lead Sirius Mel Karmazin, who quit as president of Viacom after a power struggle with his boss, has resurfaced as the new chief executive of Sirius Satellite Radio.",Business and Finance
BOK sees inflationary risks growing; Oct CPI may rise more than 3per cent,Business and Finance
"Wuxi, the IoT city light up the world",Business and Finance
"Snow set to feel heat in Europe US Treasury Secretary John Snow is this week set to defend the America #39;s mixed economic record on what could be a heated tour of European capitals, including a keynote address in London on Wednesday.",Business and Finance
"Fairfax, PBL reap advertising bonanza TONY JONES: To business news now and a sharp rebound in the advertising market has improved the fortunes of Australia #39;s media giants.",Business and Finance
Authorities to harden tactics on speculation The government is likely to tighten supervision of domestic companies #39; trading futures on overseas markets after the China Aviation Oil (Singapore) Corp lost US\$550 million from ,Business and Finance
"CBI boss blasts 'outdated' unions The leader of the CBI has launched his strongest attack on the unions to date, claiming they are becoming ""irrelevant"".",Business and Finance
Marsh Stock Jumps on Talk of CEO Change  NEW YORK (Reuters) - Marsh   McLennan Cos. shares were  whipsawed on Friday amid conflicting reports that a change in  the insurance broker's top management was imminent.,Business and Finance
"Emerging Asian markets When Reggie Wong was growing up in Boston's Chinatown, ''We had one kind of soy sauce, quot; he says.",Business and Finance
"FDA Rejects AstraZeneca's Exanta  NEW YORK (Reuters) - AstraZeneca Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AZN.L target=/stocks/quickinfo/fullquote""&gt;AZN.L&lt;/A&gt; &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AZN.N target=/stocks/quickinfo/fullquote""&gt;AZN.N&lt;/A&gt; on  Friday said U.S. regulators did not approve its anti-clotting  drug Exanta.",Business and Finance
"Charley hurts Disney workers Walt Disney World escaped serious storm damage from Hurricane Charley last weekend, but many central Florida residents, including employees of the Magic Kingdom and other Orlando theme parks, weren #39;t so lucky.",Business and Finance
"Norilsk support for Harmony not that irrevocable Johannesburg - Norilsk Nickel included escape clauses in its pact to support Harmony #39;s takeover bid for Gold Fields, according to the agreement.",Business and Finance
Oil Back Up to \$55 on US Winter Stocks LONDON - Oil prices charged back up to \$55 a barrel this week as a fresh fall in US heating oil stocks stoked worries over winter supplies.,Business and Finance
"Monti backs bid for Abbey EU COMPETITION commissioner Mario Monti has backed Banco Santander Centrale Hispanos 8.75 billion bid for Abbey National. Monti suggested support for a Spanish bid, saying:  quot;At first glance, it is a contribution ",Business and Finance
"Oil Futures Rise on Signs of Cold Winter Crude oil futures moved upward Wednesday, as the northeastern United States - a heavy consumer of heating oil - felt the first signs of what could likely be a colder-than-expected winter.",Business and Finance
"Boston Scientific Stent Gets Extension Medical-device maker Boston Scientific Corp. said Thursday that the Food and Drug Administration approved an extended shelf life of nine months for its Taxus Express2 drug-eluting coronary stent system in the United States, up from six months. ",Business and Finance
Fat and Happy? Evaluating Fund Manager Incentives It #39;s a question that has bedeviled fund investors for years--how do you know if the people running the fund have your best interests at heart?,Business and Finance
"Progress Energy cuts outlook Power company Progress Energy Inc. lowered its 2004 earnings outlook Friday because damage from Hurricanes Charley, Frances and Ivan limits the amount of tax credits the company can claim for its synthetic fuel production.",Business and Finance
"Fed Seen Likely to Raise Interest Rates  WASHINGTON (Reuters) - With the U.S. economy picking up  steam, the year's fourth straight interest-rate hike looked  like a certainty at Wednesday's meeting of the Federal  Reserve's Open Market Committee, economists said.",Business and Finance
"Earnings Not So Sweet for Krispy Kreme Krispy Kreme Doughnuts Inc. on Thursday said its quarterly profit tumbled by more than half and slashed its sales growth outlook for the rest of the year, wiping 17 percent off the value of its stock.",Business and Finance
"DreamWorks #39; share price soars in debut trading NEW YORK, October 28 (newratings.com) - DreamWorks Animation SKG Inc (ticker: DWA), the creator of famous animation films including Shrek and Shark Tale, witnessed a robust rally in its share price this morning, during its debut trading at the Wall ",Business and Finance
"Sales chief ousted just over a year after being hired LOS ANGELES (CBS.MW) -- Following a wave of declining quarterly sales, Manugistics Group has fired its top sales and marketing executive a little more than a year after he was hired, the company disclosed in a regulatory filing Monday.",Business and Finance
"Australian jobless rate hits 27-year low CANBERRA, Australia -- Australia #39;s jobless rate fell to 5.3 percent last month, the lowest level for 27 years, the government said Thursday.",Business and Finance
US Army to withhold portion of Halliburton payments The billing dispute between the US Army and Houston-based Halliburton Co. continues as the Army on Tuesday said it would withhold paying 15 percent of future invoices from Halliburton. ,Business and Finance
"Shoppers Getting Into the Holiday Spirit US shoppers are starting to get into the holiday spirit, with indices on Tuesday showing sales picking up with only 10 shopping days until Christmas.",Business and Finance
"Cyberonics Up, Andrew Down Before Bell  NEW YORK (Reuters) - Shares of Cyberonics Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CYBX.O target=/stocks/quickinfo/fullquote""&gt;CYBX.O&lt;/A&gt;  jumped 14 percent before the bell on Thursday after the medical  technology company said federal health regulators had given  conditional approval to a depression treatment.",Business and Finance
"More questions than answers in Symantec/Veritas deal DECEMBER 16, 2004 (IDG NEWS SERVICE) - Security company Symantec Corp. #39;s acquisition of Veritas Software Corp. could benefit customers and shareholders of both companies, but details of the \$13.5 billion deal ",Business and Finance
"HK stocks dip on caution before US rate decision Hong Kong #39;s leading stocks reversed course and were down 0.20 percent by midday as investors took profits ahead of a US interest rate announcement later in the week, when a rate rise is widely anticipated, analysts said.",Business and Finance
"Lehman in Talks to Buy UK Hedge Fund-WSJ  NEW YORK (Reuters) - Investment bank Lehman Brothers  Holdings Inc. is negotiating to buy GLG Partners, a leading  British hedge fund, the Wall Street Journal reported on  Thursday, citing unnamed sources.",Business and Finance
"Verizon, Qwest Ask Court to Block FCC Verizon Communications Inc. (VZ.N: Quote, Profile, Research) and Qwest Communications International Inc. (QN: Quote, Profile, Research) asked a federal appeals court Tuesday to block ",Business and Finance
"Stock market signals positive on GE profit report, job news, oil &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Early stock market indicators turned positive Friday as oil-price pressure eased, General Electric posted robust earnings and Canada reported employment growth.",Business and Finance
This Coal Plan Offers Only Half a Solution,Business and Finance
Crude price falls further CRUDE futures continued to fall today furthering a 10-per-cent decline in the past two weeks on the belief that rising US crude supplies will meet demand for the northern winter.,Business and Finance
"Motorola to acquire MeshNetworks Motorola has agreed to buy MeshNetworks, a developer of technology and products for rapidly deployed, self-creating wireless mobile networks.",Business and Finance
"IMF Predicts Strongest Growth in 3 Decades The global economy should register its strongest growth in three decades in 2004 despite soaring oil prices, which are expected to restrain the US expansion a bit, the International Monetary Fund said Wednesday.",Business and Finance
"November Job Growth Unexpectedly Weak The US economy created only 112,000 new jobs in November, the government said on Friday, about a third October #39;s total and weak enough to deepen a shadow of uncertainty hanging over the holiday sales season.",Business and Finance
Intel shelves plans for 4GHz Pentium 4 Intel has confirmed it will not release a 4GHz version of its flagship Pentium 4 product. Instead it will transfer its engineers to the company #39;s new design priorities.,Business and Finance
MG Rover says stake not part of talks MG Rover #39;s talks with Shanghai Automotive Industry (SAIC) over a cooperation agreement do not include the Chinese carmaker buying or taking ,Business and Finance
Halliburton Says Army Can Withold Payments Halliburton Co. on Tuesday blamed politics for a US Army decision to not grant the company more time to resolve a billing dispute in which the Pentagon contends the company did not adequately account for some \$1.8 billion of work done in the Middle East. ,Business and Finance
"F.C.C. Approves Cingular Deal to Buy AT T Wireless Under the deal, the Federal Communications Commission will require Cingular to sell part of the combined company's operations in 22 markets.",Business and Finance
Hellicar dismisses foundation liquidation as  #39;stunt #39; The chairwoman of James Hardie has dismissed today #39;s announcement of the provisional liquidation of an asbestos compensation foundation as a stunt.,Business and Finance
"Reuters bets big on Bangalore unit Mr Geert Linnebank, Editor-in-Chief and Global Head of Content, Reuters; Mr Kiran Karnik, President, Nasscom; and Mr N. Dharam Singh, Chief Minister of Karnataka, at the inauguration of Reuters #39; new facility in Bangalore on Thursday.",Business and Finance
"Seplat Energy Promotes Diversity, Unveils Women’s Group",Business and Finance
Conoco Wins \$2 Bln Russian LUKOIL Stake  MOSCOW (Reuters) - ConocoPhillips said on Wednesday it was  seeking 20 percent of Russia's LUKOIL in a far-reaching  alliance that opens the way for the oil majors to tap vast  reserves in northern Russia and Iraq.,Business and Finance
